,node_852r.3_harmonico_60,node_852r.3_harmonico_180,node_852r.3_harmonico_300,node_852r.3_harmonico_420,node_852r.3_harmonico_540,node_852r.3_harmonico_660,node_852r.3_harmonico_780,node_852r.3_harmonico_900,node_852r.3_harmonico_1020,node_852r.3_harmonico_1140,node_852r.3_harmonico_1260,node_852r.3_harmonico_1380,node_852r.3_harmonico_1500,node_852r.3_harmonico_1620,node_852r.3_harmonico_1740,node_852r.3_harmonico_1860,node_852r.3_harmonico_1980,node_852r.3_harmonico_2100,node_852r.3_harmonico_2220,node_852r.3_harmonico_2340,node_852r.3_harmonico_2460,node_852r.3_harmonico_2580,node_852r.3_harmonico_2700,node_852r.3_harmonico_2820,node_852r.3_harmonico_2940
159,13403.320484278796,150.54188422593285,206.7993768306543,-32.65344027722108,-39.84488063819874,-34.799000265929294,-30.28472660093611,-26.880889583690852,-24.339112678100754,-22.42717224483576,-20.98561389148829,-19.91083340708497,-19.14300395708568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,-848.5540542352743,-5.541786141940857,9.098322856367242,1.7241905877303154,-0.887932036451001,-1.1666257477350146,-1.312938539929602,-1.4916246035392704,-1.7221189284680365,-2.019176335976194,-2.4130238735205936,-2.9563894100899244,-3.696576843613092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,-12362.89417992584,-137.51819915776284,-209.82567272702104,13.977313155416422,22.18721564054871,15.724672765055866,9.231863824103216,3.557481369263421,-1.4883470072105451,-6.143466298508401,-10.614773118351644,-15.098178976871722,-19.78896672625053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,13425.666652821512,146.7543074790118,201.8555524281347,-19.06202474186947,-23.43170754944494,-16.30850479845267,-9.61408770708143,-3.885482933846781,1.1173677085534497,5.621787723018644,9.788014464266707,13.727775078788504,17.54686894013256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,-200.61342822534763,-0.8809927436310978,1.6614034570649694,0.1571672112666625,-0.2089139138936098,-0.2392640194274063,-0.2590395506030055,-0.2867257833996902,-0.3229930656876306,-0.3693513269890345,-0.4303166468298554,-0.5139691597810397,-0.6267716616786932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,-1956.462633501672,-21.983232356922645,-29.899601766905764,4.712286981241736,5.0375459972261964,3.5474885762709643,2.213396384483399,1.0804718143523253,0.0901962641994918,-0.8059335120038126,-1.6456214354398846,-2.462750926586201,-3.290082360469134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2192.8721514776475,23.481741678031447,28.4272256402134,-5.431430127332048,-5.18550691740458,-3.60130675653568,-2.238207641438704,-1.098391330211349,-0.1175513025721103,0.7500579566639658,1.5337183086082362,2.2523405242771943,2.9220277192566337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,-11900.920731372687,-98.96822210726818,-155.53117731064052,10.253609836036423,17.183472985571477,12.67165395780239,7.815117231068675,3.273120780103031,-1.1498034454822244,-5.749226155076985,-10.881719775303036,-17.017657030913192,-24.74452377319165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,-781.5861043519045,-5.123077003621373,8.34933041039237,1.575383688033483,-0.8231282571592986,-1.078816993637565,-1.2144145485070248,-1.3807505528140485,-1.5957181334429713,-1.8733756263124948,-2.242600370548378,-2.7536904126738238,-3.451159929700913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,-11437.364463324398,-126.8418609274163,-193.3071795940384,12.97388549576131,20.50169786068881,14.528721744509316,8.53348948525427,3.292642903302612,-1.3716582942024604,-5.680998508364871,-9.828903096267975,-14.00003190592854,-18.380617262812656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,12416.540105046204,135.37142870831713,185.97677954755704,-17.652602849789364,-21.64505967929283,-15.063800595018495,-8.883256662905977,-3.593635912858736,1.0285865106944452,5.194511808713555,9.053353862994497,12.709959820637586,16.264711096308034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,-862.4768740300009,-5.57613342470952,9.37567938960572,1.955441905356562,-0.6214918195991744,-0.8233313266241142,-0.8875261840235665,-0.9774543061522648,-1.1074562443422935,-1.283878590070708,-1.5228089033182728,-1.855614317996103,-2.316944172368402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,-12261.45070253079,-139.53104776464136,-213.0711525209061,23.9012079686374,34.22154543337776,29.25912133829672,24.34720775198561,20.37477340058722,17.158906865595643,14.482258782485166,12.181585764565332,10.13668912150304,8.257555446122781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,-205.52103662909988,-0.7231149081084031,2.3063831875116385,0.2740950700458938,-0.1232659386889837,-0.1824244893367469,-0.2257408069116199,-0.2721322911610078,-0.3225014749491726,-0.3783622493346086,-0.4440356807550539,-0.5269288168840441,-0.6319067048527209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,-1787.0392248042135,-20.18408140725447,-23.161656627680024,7.409159767321452,6.527311296864755,4.587131715091977,2.9812231700252325,1.6462187131640416,0.4955891507651556,-0.5273784678477655,-1.462707758810807,-2.3445542642097905,-3.204681473250258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,2026.845990735124,21.614869330348576,21.689399527959363,-7.955388919966659,-6.596698526878172,-4.5861590691630605,-2.9605532543133646,-1.6243924813552078,-0.4884146377590975,0.5001747290463033,1.3722656481179336,2.146069466399684,2.835003575790393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
